application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
5b932486-9bec-4c37-9331-d690b3884231,CUST102556,2024-12-22,Car Loan,100000.0,120,13.09,Business Expansion,Salaried,10000.0,762,900.0,9.0,Jointly Owned,"51/98, Magar Ganj, Howrah-962498, Erode, Telangana, 103089",46,Other,0,Approved,0,
77261e1f-0bc0-4c44-9cce-8d76df0fb2bf,CUST107441,2024-08-31,Education Loan,849000.0,120,8.51,Education,Salaried,119800.0,692,2600.0,2.17,Rented,"015, Master Street, Maheshtala 713208, Warangal, Bihar, 532225",55,Female,1,Approved,0,
ee477162-4993-4854-bb11-15187957ca4d,CUST108968,2023-12-27,Business Loan,520000.0,360,11.72,Medical Emergency,Salaried,63300.0,724,3700.0,5.85,Owned,"79, Lad, Tadipatri-995859, Warangal, Tripura, 805476",39,Female,4,Approved,0,
4f9f2ce3-bcd3-45cb-b082-4c12378ea071,CUST113983,2022-07-11,Business Loan,818000.0,24,11.4,Wedding,Student,48200.0,697,8600.0,17.84,Owned,"H.No. 51, Ratta Road, Khammam 376335, Chapra, Maharashtra, 684759",65,Male,0,Approved,0,
5a129bfe-f707-43bc-99e8-f3b964d0bf7c,CUST117950,2022-11-11,Car Loan,619000.0,24,11.3,Business Expansion,Student,78500.0,719,3800.0,4.84,Rented,"H.No. 982, Krishnan Zila, Proddatur-081748, Bhilai, Punjab, 959699",31,Female,4,Approved,0,
6be2c6be-b450-4472-87cd-a85febf81f90,CUST101396,2024-05-09,Home Loan,814000.0,12,7.21,Education,Self-Employed,16300.0,574,2500.0,15.34,Rented,"H.No. 50, Ranganathan Road, Belgaum 669462, Mangalore, Mizoram, 518142",31,Female,4,Declined,0,
93022083-1abf-4668-9a8d-30f373220b8a,CUST107881,2024-11-12,Business Loan,909000.0,60,9.17,Home Renovation,Self-Employed,44000.0,629,1400.0,3.18,Rented,"H.No. 070, Varty Path, Naihati-647508, Nellore, Nagaland, 236833",48,Male,4,Declined,0,
e21a8e2b-00ae-407c-aab4-ad0c4e7fab10,CUST100299,2024-02-01,Home Loan,136000.0,24,13.55,Medical Emergency,Student,65700.0,684,0.0,0.0,Owned,"92/287, Sama Chowk, Jalgaon-199663, Sonipat, Nagaland, 741209",55,Male,0,Approved,0,
4783430e-3cb6-431f-b517-a7d1d07c7a8d,CUST116251,2024-03-03,Education Loan,627000.0,24,11.15,Debt Consolidation,Unemployed,10000.0,661,4100.0,41.0,Rented,"288, Sood Circle, Bhatpara-111132, Sirsa, Assam, 410697",59,Male,0,Approved,0,
324b5c8f-dedb-4711-ba5b-509c789cf0a0,CUST109374,2023-12-09,Car Loan,217000.0,24,12.77,Home Renovation,Student,29800.0,735,2600.0,8.72,Owned,"H.No. 965, Sahota Circle, Phagwara 053299, Muzaffarpur, Goa, 575222",34,Female,4,Approved,0,
964dbab4-2c15-4bcf-aeb2-661a2ea670ee,CUST108990,2023-10-11,Car Loan,354000.0,24,10.04,Home Renovation,Business Owner,90000.0,632,5000.0,5.56,Jointly Owned,"91/91, Shankar Nagar, Phagwara-794754, Hindupur, Punjab, 680401",38,Other,4,Declined,0,
55a3ed8d-2253-40e8-9334-8422bca7594f,CUST102903,2024-07-15,Car Loan,493000.0,120,9.92,Debt Consolidation,Self-Employed,58200.0,713,1000.0,1.72,Jointly Owned,"42/63, Aggarwal Road, Durg-551569, Sangli-Miraj & Kupwad, Goa, 812809",39,Other,4,Approved,0,
6fb7dfcb-76f2-4f87-a6c1-1101a8fb4615,CUST102981,2025-01-17,Car Loan,340000.0,120,8.95,Wedding,Business Owner,81800.0,680,5500.0,6.72,Owned,"20/28, Ghosh Street, Haldia 522053, Loni, Arunachal Pradesh, 025157",61,Male,3,Approved,0,
4051c05a-cb6d-4df8-ab7b-1a1ba9b9b61b,CUST105728,2025-02-27,Personal Loan,252000.0,24,10.63,Education,Salaried,53400.0,769,1000.0,1.87,Rented,"42/66, Dada Circle, Ahmednagar 600878, Nagpur, Telangana, 463632",56,Other,3,Approved,0,
018c5bbc-af00-4d44-8456-991ea3d58340,CUST115368,2025-05-13,Education Loan,705000.0,36,9.07,Home Renovation,Business Owner,44100.0,733,200.0,0.45,Rented,"546, Chander Road, Dhanbad-525677, Gaya, Chhattisgarh, 435831",46,Female,1,Approved,0,
1ff72336-f407-451c-89b3-b65507454279,CUST100683,2025-05-25,Education Loan,100000.0,12,12.51,Medical Emergency,Retired,62200.0,741,5100.0,8.2,Owned,"H.No. 170, Krishnamurthy Circle, Danapur-186448, Nanded, Tripura, 758839",48,Female,0,Approved,0,
8c1375ae-3192-4955-8272-43c96bfa6302,CUST100139,2022-12-07,Personal Loan,493000.0,360,7.45,Wedding,Business Owner,19200.0,688,1900.0,9.9,Owned,"816, Dixit Circle, Meerut 235697, Satna, West Bengal, 175250",56,Male,2,Approved,0,
cc4962d9-c339-47c8-87a5-cedde06a2f9b,CUST106429,2024-03-31,Car Loan,656000.0,60,13.13,Medical Emergency,Retired,38300.0,651,0.0,0.0,Rented,"H.No. 38, Ray Zila, Rampur 871340, Burhanpur, Uttar Pradesh, 318763",50,Other,1,Approved,0,
8c9ba5ed-9458-4b68-a6af-6a83ab91d468,CUST101964,2025-01-01,Personal Loan,315000.0,60,12.76,Vehicle Purchase,Salaried,63900.0,712,2700.0,4.23,Jointly Owned,"H.No. 25, Rajagopal, Kanpur 842241, Varanasi, Tamil Nadu, 831377",58,Male,0,Approved,0,
9437db82-a3fc-4112-bcd7-e44de90bed76,CUST108064,2024-06-21,Business Loan,100000.0,120,11.41,Home Renovation,Self-Employed,28000.0,738,2900.0,10.36,Jointly Owned,"84/511, Kaur Street, Yamunanagar-029765, Burhanpur, Odisha, 270185",56,Male,0,Approved,0,
81b99dee-69e9-4d7b-9acd-747b7d300657,CUST105777,2023-08-01,Business Loan,379000.0,120,9.0,Wedding,Retired,41100.0,681,4800.0,11.68,Rented,"67, Kunda Marg, Maheshtala 244788, Shimoga, Maharashtra, 730820",47,Female,2,Approved,0,
97b25d73-5389-49c5-901e-70a39978e9dc,CUST105554,2023-10-04,Home Loan,342000.0,36,9.96,Home Renovation,Student,48400.0,687,100.0,0.21,Jointly Owned,"H.No. 48, Tandon Circle, Jalgaon-087687, Deoghar, Haryana, 043303",31,Other,2,Approved,0,
e5838ff4-77a5-43a7-8822-651d58dce4c1,CUST101835,2022-06-21,Personal Loan,438000.0,120,7.0,Wedding,Retired,59000.0,734,1900.0,3.22,Rented,"91/483, Roy Path, Mirzapur 869227, Malegaon, Karnataka, 541105",41,Other,0,Approved,0,
b0600a73-ca70-4cff-97fe-f62431184232,CUST108000,2022-06-27,Personal Loan,509000.0,240,11.15,Home Renovation,Self-Employed,49200.0,676,600.0,1.22,Jointly Owned,"H.No. 243, Chand Street, Barasat 165950, Shahjahanpur, Haryana, 543227",39,Female,4,Approved,0,
ae486861-bf84-4962-bcff-bca689ec7478,CUST101492,2022-11-24,Business Loan,609000.0,24,11.97,Wedding,Unemployed,35900.0,730,3800.0,10.58,Rented,"117, Johal Circle, Mau 767719, Karaikudi, Nagaland, 030287",56,Female,1,Approved,0,
8a791709-caa9-420d-99c7-610365a4c25d,CUST102849,2024-01-07,Business Loan,601000.0,120,10.97,Wedding,Business Owner,36500.0,801,5900.0,16.16,Owned,"530, Deol Ganj, Bhiwani-273226, Hospet, Chhattisgarh, 022940",41,Male,3,Approved,0,
57e6ce2e-d5a8-4150-aef7-0128e019fe7b,CUST111624,2023-05-09,Personal Loan,100000.0,24,11.75,Education,Unemployed,104400.0,793,2500.0,2.39,Jointly Owned,"204, Brar Zila, Vasai-Virar-012068, Gandhidham, Gujarat, 018205",44,Other,3,Approved,0,
c1d59c98-8966-4f69-a991-c54004e28efb,CUST115327,2024-06-10,Personal Loan,642000.0,60,9.81,Medical Emergency,Salaried,12500.0,694,2000.0,16.0,Owned,"H.No. 10, Gour, Etawah 686720, Moradabad, Punjab, 436609",62,Female,4,Approved,0,
57b7518f-51c9-425d-b4fa-7ca44df36eb5,CUST109273,2022-10-07,Car Loan,100000.0,36,10.6,Business Expansion,Business Owner,75800.0,641,2000.0,2.64,Jointly Owned,"02/841, Sagar Street, Khammam 097666, Ahmedabad, Uttarakhand, 405051",54,Other,2,Declined,0,
9cc0264c-a655-4abe-a83a-ca0dbddb3e54,CUST110689,2023-05-07,Car Loan,678000.0,12,10.04,Business Expansion,Self-Employed,37400.0,671,4400.0,11.76,Rented,"H.No. 68, Swamy, Indore-367142, Sonipat, Nagaland, 584612",35,Male,1,Approved,0,
28363fd0-4978-4472-9772-dea80b6f5805,CUST113106,2024-01-19,Personal Loan,392000.0,60,10.03,Debt Consolidation,Salaried,10000.0,702,4500.0,45.0,Rented,"83, Deshpande Street, Jalandhar 745981, Bhilwara, Manipur, 027309",23,Other,4,Approved,0,
d54f19e9-38cd-4b95-820c-b3cf820e272c,CUST113740,2024-10-04,Car Loan,609000.0,12,9.16,Wedding,Unemployed,48200.0,737,4100.0,8.51,Rented,"H.No. 72, Garde Zila, Saharsa 302824, Vijayawada, Meghalaya, 081792",48,Other,1,Approved,0,
1dcdfe18-d3be-4c7a-babc-556885328b4c,CUST116500,2023-02-17,Home Loan,356000.0,120,8.94,Business Expansion,Unemployed,27400.0,729,2700.0,9.85,Rented,"05/00, Vaidya Road, Gurgaon-624197, Bhilwara, Bihar, 587385",23,Male,0,Approved,0,
ae3d344a-288d-46d8-a62d-d07309dc1fb1,CUST114995,2023-11-23,Personal Loan,513000.0,12,12.54,Wedding,Student,27300.0,738,4800.0,17.58,Rented,"H.No. 79, Kaur Chowk, Karaikudi 861427, Serampore, Odisha, 526765",61,Female,0,Approved,0,
86343b96-8284-4547-9cdd-161a2b28f69a,CUST104774,2023-03-13,Business Loan,510000.0,240,9.22,Home Renovation,Unemployed,10000.0,719,5200.0,52.0,Rented,"49/30, Devan, Rajkot 593153, Patna, Andhra Pradesh, 197765",27,Female,3,Approved,0,
ba1d5890-4f1b-4e8b-ad1f-6b079ebfe1c9,CUST112667,2022-10-01,Personal Loan,793000.0,12,7.12,Wedding,Salaried,41900.0,734,4400.0,10.5,Owned,"H.No. 904, Suresh Zila, Moradabad-006771, Dehradun, Bihar, 982812",60,Female,4,Approved,0,
e126f437-30c3-4c4f-aca2-42703a601677,CUST100480,2023-12-08,Education Loan,335000.0,240,8.73,Business Expansion,Retired,46800.0,669,5800.0,12.39,Rented,"70, Tak Road, Thane 687611, Firozabad, Tripura, 256523",56,Male,4,Approved,0,
0621fc3f-5747-401d-aa81-f3ea69d6810f,CUST109847,2022-09-22,Business Loan,180000.0,120,11.31,Business Expansion,Student,56300.0,639,2300.0,4.09,Jointly Owned,"H.No. 024, Basak Circle, Bhusawal-758243, Raiganj, Chhattisgarh, 867053",28,Female,3,Fraudulent - Undetected,1,Transaction Laundering
7c4db217-6e1f-492e-ab69-129267f83225,CUST109599,2024-07-23,Home Loan,1051000.0,24,13.62,Vehicle Purchase,Self-Employed,41900.0,680,1500.0,3.58,Owned,"910, Bhalla Street, Jammu 686178, Narasaraopet, Meghalaya, 365517",38,Male,1,Approved,0,
e25e433e-444c-4911-b900-93f1afea85f8,CUST108792,2025-04-02,Home Loan,1014000.0,36,10.93,Home Renovation,Student,51600.0,612,2000.0,3.88,Rented,"H.No. 02, Saran Circle, Hajipur 655334, North Dumdum, Mizoram, 540188",57,Female,2,Declined,0,
46902fb4-df02-415f-959b-f3dbe92c1fd3,CUST116685,2023-09-17,Business Loan,556000.0,60,8.21,Wedding,Salaried,21800.0,810,1900.0,8.72,Jointly Owned,"058, Dayal Road, Ramgarh 104556, Bhind, Karnataka, 451859",51,Female,2,Approved,0,
3246e832-c4d4-4dac-87e6-1fc36cbb3aa0,CUST119151,2023-10-26,Business Loan,268000.0,120,13.7,Debt Consolidation,Student,27400.0,754,3000.0,10.95,Owned,"021, Gokhale Ganj, Panchkula 121203, Nadiad, Maharashtra, 560617",55,Male,0,Approved,0,
7fdee5e1-7845-47f5-a535-4e2930f6098d,CUST118181,2022-08-30,Business Loan,694000.0,36,12.91,Debt Consolidation,Self-Employed,81200.0,666,4700.0,5.79,Jointly Owned,"H.No. 802, Reddy Path, Jalgaon 885828, Bihar Sharif, Maharashtra, 051908",37,Other,2,Approved,0,
e642f706-219c-43c8-8020-70e1cf4331dd,CUST103788,2025-03-26,Business Loan,938000.0,60,8.27,Medical Emergency,Unemployed,54500.0,629,3600.0,6.61,Jointly Owned,"66/618, Babu Circle, Tadepalligudem 245955, Bareilly, Chhattisgarh, 155631",58,Other,2,Declined,0,
57fb6804-b89c-449e-b561-2bd866a934d4,CUST111602,2023-12-27,Personal Loan,411000.0,24,11.46,Home Renovation,Unemployed,22300.0,688,3600.0,16.14,Owned,"11/535, Virk Ganj, Patna 401014, Aizawl, Madhya Pradesh, 951697",32,Female,3,Approved,0,
86e7e0c3-3373-4784-b2d5-08ace80ea6e1,CUST108534,2025-03-03,Car Loan,319000.0,24,10.87,Education,Salaried,81700.0,760,5700.0,6.98,Jointly Owned,"29, Cheema Nagar, Pondicherry 080835, Bhilai, Telangana, 188255",30,Male,4,Approved,0,
8a99027c-adeb-4eb4-a32d-90c690ae81eb,CUST110692,2022-08-12,Home Loan,1018000.0,360,8.66,Home Renovation,Salaried,76700.0,696,0.0,0.0,Jointly Owned,"49, Shukla Zila, Orai 178508, Chandrapur, Chhattisgarh, 074621",58,Other,0,Approved,0,
0d6bf278-5481-41b7-aeb7-7882b9f4e5ad,CUST105354,2022-06-24,Personal Loan,367000.0,24,10.38,Education,Business Owner,36500.0,746,1000.0,2.74,Jointly Owned,"H.No. 71, Golla Marg, Katihar-859041, Mirzapur, Tripura, 369718",63,Other,2,Approved,0,
1d20ee14-5bcc-40e7-8c8b-aaf93ddb9856,CUST103788,2022-11-28,Education Loan,1244000.0,360,8.1,Wedding,Unemployed,54500.0,711,6200.0,11.38,Jointly Owned,"66/618, Babu Circle, Tadepalligudem 245955, Bareilly, Chhattisgarh, 155631",58,Other,2,Approved,0,
81085941-ef64-4760-851b-9f06a96c0d45,CUST117719,2025-03-11,Personal Loan,100000.0,360,10.03,Home Renovation,Self-Employed,67200.0,619,5200.0,7.74,Jointly Owned,"H.No. 488, Tella Street, Karawal Nagar-124275, Madanapalle, Haryana, 626819",24,Male,1,Declined,0,
00e2537b-2909-4b7e-86f1-b34b18ba9d4e,CUST111133,2023-12-29,Car Loan,402000.0,36,11.43,Debt Consolidation,Retired,79100.0,786,5200.0,6.57,Owned,"H.No. 82, Swaminathan Circle, Gurgaon-698977, Bhopal, Telangana, 369596",37,Female,4,Fraudulent - Undetected,1,Income Misrepresentation
4ea6aa9c-a634-401a-9eee-69cda24fe79d,CUST101342,2022-09-19,Business Loan,860000.0,360,8.08,Business Expansion,Self-Employed,60900.0,692,3700.0,6.08,Rented,"H.No. 60, Kar Chowk, Ratlam-691922, Raichur, West Bengal, 356397",30,Male,1,Approved,0,
26a20110-5626-4d35-838a-8526976da825,CUST108351,2024-01-28,Business Loan,271000.0,12,12.47,Medical Emergency,Unemployed,36100.0,686,2900.0,8.03,Owned,"H.No. 30, Raman Marg, Amaravati-146661, Tadipatri, Chhattisgarh, 295278",36,Female,1,Approved,0,
8280abf9-c243-4098-96de-0e5ba8699ad2,CUST107701,2022-07-23,Home Loan,871000.0,24,12.79,Medical Emergency,Self-Employed,22200.0,842,7600.0,34.23,Jointly Owned,"09, Dass Ganj, Ambattur-494977, Tiruchirappalli, Karnataka, 895388",27,Female,0,Approved,0,
e480939d-9315-43b4-afa4-579cbbb56a62,CUST111793,2023-04-08,Personal Loan,100000.0,240,10.78,Vehicle Purchase,Student,50500.0,771,6800.0,13.47,Owned,"22/74, Chakrabarti Zila, Maheshtala-895827, Medininagar, Odisha, 832119",26,Male,1,Approved,0,
abf5319c-e4ec-44d2-9e63-a2529d78bd1f,CUST113531,2023-06-22,Car Loan,100000.0,360,10.99,Education,Student,71800.0,710,4800.0,6.69,Jointly Owned,"H.No. 70, Kari Street, Bhiwandi-341006, Darbhanga, Meghalaya, 847694",58,Male,1,Approved,0,
652c526b-4cad-4816-a2b0-b3c0fcbd692b,CUST104644,2025-05-11,Personal Loan,378000.0,12,11.45,Debt Consolidation,Retired,65900.0,696,5600.0,8.5,Rented,"H.No. 635, Sethi Marg, Ranchi-404153, Nagercoil, Rajasthan, 490791",31,Female,2,Approved,0,
05fdb1b4-e377-4f25-ac71-4f221fb230fb,CUST103726,2022-11-10,Home Loan,942000.0,12,12.18,Debt Consolidation,Self-Employed,62400.0,754,2600.0,4.17,Rented,"H.No. 65, Tata Marg, Siwan-691816, Bhilwara, Uttarakhand, 368052",40,Male,1,Approved,0,
01e696a5-8c27-4530-a276-05a4ecb91e07,CUST108916,2022-07-06,Business Loan,951000.0,60,7.46,Business Expansion,Salaried,94100.0,707,4300.0,4.57,Jointly Owned,"H.No. 670, Sarin Road, Tenali 857853, Kalyan-Dombivli, Punjab, 917919",40,Other,4,Approved,0,
1ca7506d-6b7f-488b-be22-1a9846eae65f,CUST106516,2025-02-05,Education Loan,368000.0,36,10.76,Business Expansion,Business Owner,92300.0,692,1000.0,1.08,Jointly Owned,"78/15, Kohli Path, Nandyal 831160, Jabalpur, Mizoram, 552792",49,Other,1,Approved,0,
db6e1709-4642-4048-aaf2-dd440c98ede5,CUST101756,2024-05-27,Car Loan,1009000.0,120,11.92,Debt Consolidation,Self-Employed,46600.0,715,5700.0,12.23,Jointly Owned,"H.No. 705, Balan Marg, Satna-384109, Chennai, Tripura, 661615",57,Other,3,Approved,0,
3e9a332c-29b9-4bdd-9d48-cfd2b8bec4d6,CUST107588,2024-03-23,Home Loan,1016000.0,360,12.07,Wedding,Retired,59900.0,696,1700.0,2.84,Rented,"53/555, Gala Nagar, Kavali-067698, Suryapet, Nagaland, 489780",40,Male,2,Approved,0,
bbc1493e-df63-42a3-a56f-f91501c3ad6a,CUST104383,2024-10-11,Business Loan,100000.0,12,8.76,Debt Consolidation,Unemployed,54900.0,729,0.0,0.0,Rented,"13/923, Barad Road, Hosur 742459, Satna, Madhya Pradesh, 165057",23,Female,0,Approved,0,
670edb4c-0cb1-49df-8fbf-ab6e631eb714,CUST101556,2025-05-07,Education Loan,605000.0,12,7.87,Wedding,Unemployed,72800.0,636,2200.0,3.02,Jointly Owned,"H.No. 54, Rajagopalan Circle, Bhalswa Jahangir Pur-299699, Anantapur, Jharkhand, 700293",34,Female,2,Declined,0,
4cea66e7-c89b-4150-aab5-978f713c5105,CUST119862,2025-03-13,Business Loan,713000.0,12,14.89,Medical Emergency,Business Owner,68000.0,756,3000.0,4.41,Owned,"52/18, Mann Zila, Nadiad 317529, Madurai, Rajasthan, 586099",48,Male,4,Approved,0,
bbb03e04-0acb-48a2-8d44-a2043e90dff8,CUST106651,2024-02-26,Car Loan,430000.0,60,10.21,Business Expansion,Salaried,41400.0,633,100.0,0.24,Jointly Owned,"H.No. 531, Baral Road, Bardhaman-279695, Raebareli, Rajasthan, 265109",26,Female,2,Declined,0,
74221176-9a60-4801-9173-4975a20048aa,CUST104911,2024-04-02,Business Loan,597000.0,36,9.24,Vehicle Purchase,Self-Employed,83100.0,824,900.0,1.08,Owned,"13, Vaidya Path, Hosur 861409, Barasat, Odisha, 054349",31,Female,4,Approved,0,
b84f4d78-f3ac-4c28-8873-aa9ee30ac0b2,CUST108205,2024-09-11,Home Loan,643000.0,12,10.41,Wedding,Unemployed,38800.0,704,1800.0,4.64,Rented,"H.No. 807, Ray Path, Sonipat-338591, Ahmedabad, Uttar Pradesh, 644163",39,Female,4,Approved,0,
9cc6e64f-c904-4d11-a48f-191bf4dcca8d,CUST108151,2024-02-22,Home Loan,160000.0,36,12.59,Vehicle Purchase,Retired,36400.0,677,800.0,2.2,Jointly Owned,"02, Dhingra Zila, Srinagar 206880, Madurai, Kerala, 059257",63,Female,3,Approved,0,
917a02b0-ad35-4323-aa48-c38296b5f904,CUST101869,2023-11-18,Car Loan,723000.0,24,10.95,Business Expansion,Retired,39700.0,697,3000.0,7.56,Rented,"H.No. 876, Butala, Ghaziabad-388528, Rajkot, West Bengal, 834430",26,Male,3,Approved,0,
e73fb306-47df-4bb2-b202-a91021f8ea6e,CUST112042,2025-03-09,Personal Loan,363000.0,12,11.48,Business Expansion,Salaried,47500.0,615,2300.0,4.84,Owned,"H.No. 21, Buch Chowk, Aligarh-211461, Pudukkottai, Assam, 199800",55,Female,2,Declined,0,
01405043-117d-480e-bc88-ab949a3cdd9a,CUST108187,2022-06-16,Education Loan,786000.0,60,11.62,Debt Consolidation,Retired,65800.0,703,1800.0,2.74,Owned,"465, Sheth Street, Thanjavur 048588, Salem, Tamil Nadu, 700082",52,Female,3,Approved,0,
bb733461-e5d2-4a02-8e6d-1c148db128a4,CUST111662,2022-06-25,Personal Loan,552000.0,24,9.42,Vehicle Purchase,Student,88700.0,647,0.0,0.0,Owned,"H.No. 873, Rana Road, Bathinda-541515, Kota, Meghalaya, 731032",59,Male,4,Declined,0,
ca35b4de-b82d-43fc-af4a-842f373ea3d8,CUST109688,2024-08-05,Personal Loan,957000.0,60,10.43,Medical Emergency,Business Owner,49500.0,727,6000.0,12.12,Rented,"H.No. 371, Bhatt Road, Etawah 430462, Mira-Bhayandar, Jharkhand, 255231",24,Male,4,Approved,0,
0c62604c-407f-4d2f-92b4-b0dc4e3740c3,CUST102075,2022-07-30,Education Loan,489000.0,360,11.42,Vehicle Purchase,Salaried,42100.0,565,0.0,0.0,Rented,"35/215, Konda Zila, Baranagar-606899, Rohtak, Meghalaya, 575610",31,Male,0,Declined,0,
0fdfaa22-67f9-4177-9dc6-35eb3d5b19e4,CUST107995,2022-09-08,Education Loan,557000.0,240,12.51,Business Expansion,Self-Employed,105200.0,586,3300.0,3.14,Owned,"50, Malhotra Nagar, Patna-763787, Allahabad, Punjab, 899008",26,Male,4,Declined,0,
5d355da3-b431-4311-82a8-aa1d67e89f9c,CUST102388,2023-03-27,Car Loan,594000.0,360,11.31,Debt Consolidation,Student,72300.0,673,0.0,0.0,Rented,"731, Jhaveri, Avadi-698120, Chinsurah, Meghalaya, 267156",52,Female,4,Approved,0,
fa3b33e7-3d28-4045-826d-6289229ac270,CUST109501,2024-09-07,Home Loan,233000.0,12,12.34,Business Expansion,Retired,83100.0,725,4400.0,5.29,Jointly Owned,"H.No. 00, Dayal Ganj, Ozhukarai-052786, Hospet, Odisha, 157100",54,Male,0,Approved,0,
d6ed3fe2-93c7-4304-ae95-586b137ad4ef,CUST102329,2025-04-29,Car Loan,614000.0,12,8.47,Business Expansion,Business Owner,71200.0,682,4200.0,5.9,Jointly Owned,"H.No. 634, Dua Circle, Muzaffarpur-534475, Jaipur, Uttar Pradesh, 382888",37,Other,3,Approved,0,
f8a5a690-a707-4065-9244-df39f64bb344,CUST119164,2024-05-01,Business Loan,896000.0,36,10.0,Home Renovation,Salaried,10000.0,665,6600.0,66.0,Owned,"H.No. 27, Andra Chowk, Bhagalpur 346742, Bharatpur, Mizoram, 274040",36,Male,4,Approved,0,
c5d7b9df-cdbc-451f-b3ac-922993571c4b,CUST113875,2022-10-09,Education Loan,648000.0,60,11.57,Home Renovation,Retired,43900.0,706,0.0,0.0,Owned,"37, Sani Street, Darbhanga-191694, Asansol, West Bengal, 428053",36,Other,3,Approved,0,
e740af03-f766-4e9b-a28c-39fb78b28323,CUST109645,2022-11-06,Business Loan,269000.0,60,8.44,Home Renovation,Self-Employed,42700.0,693,3100.0,7.26,Jointly Owned,"22/981, Rajagopalan Ganj, Bharatpur-881426, Aligarh, Arunachal Pradesh, 782993",29,Male,0,Approved,0,
19ac50f5-69bd-4e76-b0e7-a15f2c793f65,CUST108118,2023-01-22,Education Loan,319000.0,120,11.68,Vehicle Purchase,Student,44200.0,762,400.0,0.9,Jointly Owned,"59, Mahal Zila, Patna-579714, Amroha, Punjab, 779919",47,Female,1,Approved,0,
b320442b-943d-4a39-b72b-b9c75a69e8b3,CUST107701,2023-06-24,Car Loan,386000.0,12,9.11,Medical Emergency,Self-Employed,22200.0,749,4400.0,19.82,Rented,"09, Dass Ganj, Ambattur-494977, Tiruchirappalli, Karnataka, 895388",27,Female,0,Approved,0,
2c653b74-b5a7-4def-a910-e8e17e99c36a,CUST112484,2023-03-26,Business Loan,705000.0,12,10.74,Wedding,Business Owner,23400.0,671,6400.0,27.35,Owned,"H.No. 871, Butala Circle, Tirunelveli-052885, Ulhasnagar, Chhattisgarh, 081489",52,Male,3,Approved,0,
3f50a863-10cd-4d73-9f8b-92242a821c77,CUST103253,2024-04-16,Home Loan,398000.0,60,9.91,Education,Self-Employed,76500.0,678,2300.0,3.01,Rented,"H.No. 99, Ramakrishnan, Yamunanagar-023175, Hajipur, Bihar, 535216",56,Other,4,Approved,0,
05108ad4-4024-4982-8392-d8c7e22806ba,CUST107753,2022-06-23,Home Loan,715000.0,360,12.65,Medical Emergency,Retired,31900.0,675,1300.0,4.08,Owned,"67, Deol Path, Bhagalpur-295986, Panvel, Jharkhand, 331456",27,Male,1,Approved,0,
310cfa3b-d56a-4fdd-9c8d-cdf1a4eab7c5,CUST101748,2022-08-02,Home Loan,908000.0,36,12.99,Home Renovation,Student,54700.0,661,2400.0,4.39,Jointly Owned,"H.No. 822, Roy Chowk, Panipat 953953, Gudivada, Mizoram, 320724",21,Male,2,Approved,0,
9e645ca9-472c-4a7f-883f-ad13aed56b35,CUST105995,2022-09-08,Education Loan,638000.0,60,11.47,Debt Consolidation,Unemployed,54300.0,779,4400.0,8.1,Rented,"25/20, Kanda Chowk, Muzaffarpur-554887, Anantapuram, Mizoram, 654328",33,Male,4,Approved,0,
db387a9f-7d96-475c-93fa-4c00ce8be02a,CUST119421,2023-08-01,Home Loan,391000.0,120,10.44,Debt Consolidation,Unemployed,56200.0,651,600.0,1.07,Jointly Owned,"932, Butala Circle, Jorhat 141107, Muzaffarpur, Meghalaya, 848427",27,Male,2,Approved,0,
6eb42a4f-ee55-46c7-bd2d-9b280093c48e,CUST114424,2023-05-24,Car Loan,923000.0,24,7.18,Education,Retired,39300.0,647,2800.0,7.12,Jointly Owned,"H.No. 60, Kaul, Solapur-484079, Hazaribagh, Gujarat, 404603",36,Female,1,Declined,0,
8a25758f-41ec-4475-b835-b53d31508766,CUST118956,2024-08-11,Business Loan,915000.0,120,11.42,Medical Emergency,Self-Employed,56500.0,659,7500.0,13.27,Owned,"59/654, Barad Road, Panipat 703906, Thanjavur, West Bengal, 262943",48,Female,2,Approved,0,
dba162b8-083f-469c-bbd3-e1211e05dca8,CUST116425,2023-08-07,Car Loan,963000.0,240,9.73,Business Expansion,Business Owner,75700.0,613,0.0,0.0,Owned,"41, Cheema Ganj, Ambala 577915, Kamarhati, Assam, 188765",25,Female,3,Declined,0,
